"name","type","lat","lon","color"
"Charminar (u/c)","metro",17.361925,78.479991,""
"Shamserganj (u/c)","metro",17.34081,78.468387,""
"Shah Ali Banda (u/c)","metro",17.350774,78.47235,""
"Falaknuma Terminal (u/c)","metro",17.331714,78.469998,""
"Salar Jung Museum (u/c)","metro",17.371782,78.482261,""
"Mansarovar","metro",19.016434,73.080655,""
"Madavara","metro",13.057421,77.472806,"#009933"
"Chikkabidarakallu","metro",13.052362,77.487915,"#009933"
"Manjunathanagara","metro",13.05009,77.494446,"#009933"
"Nagawara (Proposed)","metro",13.042279,77.624858,""
"Khandeshwar","metro",19.00735,73.095283,""
"Kirti Nagar (Green Line)","metro",28.654541,77.15136,"#008000"
"Satguru Ramsingh Marg","metro",28.662053,77.157703,"#008000"
"Rohini West","metro",28.714957,77.115385,"#FF4040"
"Belvedere Towers","metro",28.491702,77.088132,"gray"
"DLF Phase 2","metro",28.48756,77.092991,"gray"
"Sikanderpur RMRG Station","metro",28.480997,77.094437,"gray"
"Kothrud","metro",18.503889,73.807673,"aqua"
"Begumpet","metro",17.437566,78.456934,"blue"
"Moulsari Avenue Station","metro",28.500778,77.094631,"gray"
"Phase 3 Station","metro",28.493568,77.093661,"gray"
"Dhansa Bus Stand","metro",28.611909,76.978526,"#838996"
"Hauz Khas (Magenta Line)","metro",28.543369,77.205045,"#CC338B"
"Munirka","metro",28.556897,77.175059,"#CC338B"
"Sukhdev Vihar","metro",28.559748,77.2749,"#CC338B"
"Vasant Vihar","metro",28.557827,77.161117,"#CC338B"
"Shankar Vihar","metro",28.560846,77.140281,"#CC338B"
"Sadar Bazar Cantonment","metro",28.577115,77.111128,"#CC338B"
"Palam","metro",28.58891,77.083076,"#CC338B"
"Dashrath Puri","metro",28.60185,77.082375,"#CC338B"
"Janakpuri West","metro",28.628947,77.077949,"#CC338B"
"Okhla Bird Sanctuary","metro",28.552942,77.321595,"#CC338B"
"Greater Kailash","metro",28.541908,77.238493,"#CC338B"
"Kalindi Kunj","metro",28.542916,77.310111,"#CC338B"
"Okhla Vihar","metro",28.5613,77.291877,"#CC338B"
"Panchsheel Park","metro",28.542375,77.221092,"#CC338B"
"R. K. Puram","metro",28.55038,77.185523,"#CC338B"
"Jasola Vihar Shaheen Bagh","metro",28.545828,77.296658,"#CC338B"
"Botanical Garden (Magenta Line)","metro",28.563905,77.333837,"#CC338B"
"Terminal 1 IGI Airport","metro",28.564835,77.122657,"#CC338B"
"Trilokpuri Sanjay Lake","metro",28.613453,77.308855,"#FC8EAC"
"Anand Vihar (Blue Line)","metro",28.646834,77.315875,"#4169E1"
"Karkarduma (Pink Line)","metro",28.649343,77.306069,"#FC8EAC"
"Samaypur Badli","metro",28.744641,77.13827,"#FFDF00"
"Rohini Sector 18, 19","metro",28.73838,77.139853,"#FFDF00"
"Sector 54 Chowk","metro",28.432977,77.104897,"gray"
"Sector 53-54","metro",28.446383,77.100463,"gray"
"Sector 42-43","metro",28.457425,77.096953,"gray"
"Jamia Millia Islamia","metro",28.563049,77.286339,"#CC338B"
"Jayadeva Hospital","metro",12.916731,77.599966,"yellow"
"Chirag Delhi","metro",28.541111,77.230316,"#CC338B"
"DLF Phase 1","metro",28.471426,77.093961,"gray"
"Sector 55–56","metro",28.423356,77.105133,"gray"
"Alambagh Bus Station","metro",26.818473,80.907293,"red"
"Alambagh","metro",26.81401,80.902512,"red"
"Krishna Nagar","metro",26.794391,80.891762,"red"
"Mawaiya","metro",26.82531,80.909858,"red"
"Singar Nagar","metro",26.8031,80.896427,"red"
"Noida Sector 143","metro",28.494256,77.422377,"aqua"
"Noida Sector 148","metro",28.448055,77.476604,"aqua"
"Alpha 1","metro",28.471034,77.512737,"aqua"
"Delta 1","metro",28.478477,77.525731,"aqua"
"GNIDA Office","metro",28.484683,77.536504,"aqua"
"Noida Sector 147","metro",28.459355,77.466115,"aqua"
"Noida Sector 144","metro",28.486288,77.433077,"aqua"
"Charbagh Railway Station","metro",26.832402,80.923113,"red"
"Durgapuri","metro",26.832003,80.915408,"red"
"Sachivalaya","metro",26.841597,80.939906,"red"
"Noida Sector 83","metro",28.522269,77.396446,"aqua"
"Noida Sector 137","metro",28.510769,77.403607,"aqua"
"Benniganahalli","metro",12.996496,77.668479,"#e542de"
"IP Extension","metro",28.631903,77.310718,"#FC8EAC"
"Karkarduma Court","metro",28.6536,77.295788,"#FC8EAC"
"East Vinod Nagar - Mayur Vihar - II","metro",28.620044,77.305407,"#FC8EAC"
"Mandawali - West Vinod Nagar","metro",28.624979,77.304452,"#FC8EAC"
"Noida Sector 146","metro",28.468819,77.455208,"aqua"
"Noida Sector 145","metro",28.478996,77.44241,"aqua"
"NSEZ","metro",28.532404,77.394754,"aqua"
"Depot Station","metro",28.489014,77.544009,"aqua"
"Aluva","metro",10.110095,76.349516,"#7FFFD4"
"Ambattukavu","metro",10.079421,76.3387,"#7FFFD4"
"Changampuzha Park","metro",10.015102,76.302454,"#7FFFD4"
"Cochin University","metro",10.046679,76.318309,"#7FFFD4"
"Companypady","metro",10.087304,76.342568,"#7FFFD4"
"Edappally","metro",10.025487,76.307985,"#7FFFD4"
"JLN Stadium","metro",10.000272,76.299084,"#7FFFD4"
"Kalamassery Town","metro",10.058539,76.322167,"#7FFFD4"
"Kaloor","metro",9.994299,76.291666,"#7FFFD4"
"Muttom","metro",10.072725,76.333716,"#7FFFD4"
"Palarivattom","metro",10.00633,76.304928,"#7FFFD4"
"Pathadipalam","metro",10.035981,76.314485,"#7FFFD4"
"Pulinchodu","metro",10.095047,76.346784,"#7FFFD4"
"M. G. Road","metro",9.983322,76.282438,"#7FFFD4"
"Noida Sector 101","metro",28.556048,77.384949,"aqua"
"Noida Sector 51","metro",28.585719,77.375259,"aqua"
"Noida Sector 76","metro",28.565331,77.379658,"aqua"
"Noida Sector 81","metro",28.549299,77.389949,"aqua"
"Hindon River","metro",28.673429,77.406537,"#FF4040"
"Deepali Chowk","metro",28.6981,77.118279,"#CC338B"
"Haiderpur Village","metro",28.724899,77.142467,"#CC338B"
"North Pitampura - Prashant Vihar","metro",28.713074,77.138731,"#CC338B"
"Bhalaswa","metro",28.736957,77.168087,"#CC338B"
"Burari","metro",28.729829,77.19957,"#FC8EAC"
"Jagatpur - Wazirabad","metro",28.721116,77.223995,"#FC8EAC"
"Khajuri Khas","metro",28.705261,77.254499,"#FC8EAC"
"Yamuna Vihar","metro",28.702376,77.277311,"#FC8EAC"
"Bhajanpura","metro",28.703599,77.262647,"#FC8EAC"
"Soorghat","metro",28.710222,77.227453,"#FC8EAC"
"Chembur","metro",19.05413,72.892806,""
"Dahanukarwadi","metro",19.206232,72.834807,"yellow"
"Kandivali (West)","metro",19.214004,72.837305,"yellow"
"Borivali (West)","metro",19.231392,72.840861,"yellow"
"Mandapeshwar - I.C. Colony","metro",19.249586,72.8458,"yellow"
"Kandarpada","metro",19.256634,72.850504,"yellow"
"Anand Nagar","metro",19.257209,72.866349,"yellow"
"Diamond Garden","metro",19.051719,72.901838,"yellow"
"Shimpoli","metro",19.222833,72.840943,"yellow"
"Eksar","metro",19.240377,72.843446,"yellow"
"CSMI Airport International T2","metro",19.102334,72.874469,"aqua"
"Bandra Kurla Complex (BKC)","metro",19.060663,72.85468,"aqua"
"Maharaja's College","metro",9.973375,76.285108,"#7FFFD4"
"Town Hall","metro",9.991205,76.288438,"#7FFFD4"
"Alandur","metro",13.004256,80.201453,"#53b848"
"Saint Thomas Mount","metro",12.995,80.198582,"#53b848"
"சென்னை விமான நிலையம்","metro",12.980773,80.164183,"#3281c4"
"மீனம்பாக்கம்","metro",12.987639,80.17647,"#3281c4"
"Nanganallur Road","metro",12.999848,80.194003,"#3281c4"
"Ekkattuthangal","metro",13.016922,80.205424,"#53b848"
"Ashok Nagar","metro",13.035477,80.211107,"#53b848"
"Vadapalani","metro",13.050937,80.212065,"#53b848"
"Arumbakkam","metro",13.061675,80.211656,"#53b848"
"சின்னமலை","metro",13.014623,80.224168,"#3281c4"
"கிண்டி","metro",13.009231,80.213095,"#3281c4"
"CMBT","metro",13.06852,80.203984,"#53b848"
"Koyambedu","metro",13.07345,80.194836,"#53b848"
"Pachaiyappa's College","metro",13.075547,80.232852,"#53b848"
"Kilpauk","metro",13.077637,80.242619,"#53b848"
"Nehru Park","metro",13.078784,80.250473,"#53b848"
"Egmore","metro",13.080281,80.263055,"#53b848"
"சைதாப்பேட்டை","metro",13.023939,80.228092,"#3281c4"
"நந்தனம்","metro",13.031681,80.241193,"#3281c4"
"தேனாம்பேட்டை","metro",13.036808,80.246455,"#3281c4"
"ஆயிரம் விளக்கு","metro",13.058516,80.258783,"#3281c4"
"ஏ ஜி டி.எம்.எஸ்","metro",13.045862,80.248303,"#3281c4"
"எல் ஐ சி","metro",13.064372,80.265846,"#3281c4"
"High Court","metro",13.087268,80.284984,"#3281c4"
"Washermanpet","metro",13.107847,80.280949,"#3281c4"
"Sindhi Camp","metro",26.922474,75.799635,"#ff748c"
"Railway Station","metro",26.918113,75.790129,"#ff748c"
"Haiderpur Badli Mor","metro",28.72994,77.149104,"#CC338B"
"Central","metro",22.572486,88.358743,"#0000ff"
"Park Street","metro",22.555159,88.350117,"#0000ff"
"Kavi Nazrul","metro",22.46425,88.38046,"#0000ff"
"Shahid Khudiram","metro",22.465985,88.391541,"#0000ff"
"Kavi Subhash (Blue Line)","metro",22.47217,88.397961,"#0000ff"
"Netaji","metro",22.480993,88.346,"#0000ff"
"Mahanayak Uttam Kumar","metro",22.494769,88.345088,"#0000ff"
"Dum Dum","metro",22.621114,88.392897,"#0000ff"
"Rabindra Sarobar","metro",22.507222,88.345494,"#0000ff"
"Kalighat","metro",22.516875,88.345845,"#0000ff"
"Jatin Das Park","metro",22.524154,88.346473,"#0000ff"
"Netaji Bhavan","metro",22.533182,88.345927,"#0000ff"
"Rabindra Sadan","metro",22.54149,88.347349,"#0000ff"
"Maidan","metro",22.549467,88.348788,"#0000ff"
"Chandni Chowk","metro",22.567012,88.354158,"#0000ff"
"Esplanade (Line 1)","metro",22.563614,88.35121,"#0000ff"
"Mahatma Gandhi Road","metro",22.580921,88.361327,"#0000ff"
"Girish Park","metro",22.587145,88.362942,"#0000ff"
"Shobhabazar Sutanuti","metro",22.595881,88.3652,"#0000ff"
"Shyambazar","metro",22.601335,88.372497,"#0000ff"
"Belgachia","metro",22.605924,88.386391,"#0000ff"
"Noapara","metro",22.639842,88.394134,"#0000ff"
"Central Secretariat","metro",28.615879,77.212282,"#FFDF00"
"Dwarka Sector 11","metro",28.586443,77.049443,"#4169E1"
"انارکلی","metro",31.56248,74.309357,"#F7943A"
"Whitefield (Kadugodi)","metro",12.995743,77.757949,"#e542de"
"Hopefarm Channasandra","metro",12.987343,77.753803,"#e542de"
"Pattandur Agrahara","metro",12.987639,77.737772,"#e542de"
"Sri Sathya Sai Hospital","metro",12.981195,77.727536,"#e542de"
"Nallurahalli","metro",12.976641,77.724885,"#e542de"
"Kundalahalli","metro",12.977594,77.715559,"#e542de"
"Seetharampalya","metro",12.980856,77.708785,"#e542de"
"Hoodi","metro",12.988803,77.711326,"#e542de"
"Garudacharpalya","metro",12.99345,77.703677,"#e542de"
"Singayyanapalya","metro",12.996545,77.692718,"#e542de"
"Krishnarajapura","metro",12.999902,77.67767,"#e542de"
"Delta Electronics Bommasandra","metro",12.819394,77.688345,"yellow"
"Huskur Road","metro",12.839157,77.677372,"yellow"
"Infosys Foundation Konappana Agrahara","metro",12.846413,77.671166,"yellow"
"Electronic City","metro",12.856505,77.663523,"yellow"
"Beratena Agrahara","metro",12.863867,77.657862,"yellow"
"Hosa Road","metro",12.870749,77.652447,"yellow"
"Singasandra","metro",12.880818,77.644846,"yellow"
"Kudlu Gate","metro",12.889926,77.639216,"yellow"
"Hongasandra","metro",12.901695,77.631986,"yellow"
"Bommanahalli","metro",12.910616,77.626478,"yellow"
"Central Silk Board","metro",12.916582,77.620567,"yellow"
"BTM Layout","metro",12.916588,77.608118,"yellow"
"Ragigudda","metro",12.917081,77.588302,"yellow"
"Rajendra Place","metro",28.642495,77.178276,"#4169E1"
"SEEPZ","metro",19.125999,72.873727,"aqua"
"MIDC - Andheri","metro",19.117354,72.873597,"aqua"
"Marol Naka (Line 3)","metro",19.108504,72.878578,"aqua"
"Nehru Enclave","metro",28.546058,77.251506,"#CC338B"
"گلشنِ راوی","metro",31.544898,74.295299,"#F7943A"
"سمن آباد","metro",31.539754,74.292818,"#F7943A"
"بند روڈ","metro",31.53224,74.287648,"#F7943A"
"محمود بوٹی","metro",31.586829,74.402435,"#F7943A"
"سلامت پورہ","metro",31.587909,74.413037,"#F7943A"
"اسلام پارک","metro",31.588879,74.422834,"#F7943A"
"ڈیرہ گجراں","metro",31.589738,74.431301,"#F7943A"
"علی ٹاؤن","metro",31.464321,74.243826,"#F7943A"
"ٹھوکر نیاز بیگ","metro",31.473642,74.241825,"#F7943A"
"کینال ویو","metro",31.480695,74.249204,"#F7943A"
"ہنجروال","metro",31.486296,74.25835,"#F7943A"
"وحدت روڈ","metro",31.494689,74.263366,"#F7943A"
"اعوان ٹاؤن","metro",31.50331,74.268284,"#F7943A"
"سبزہ زار","metro",31.510123,74.272844,"#F7943A"
"شاہ نور","metro",31.517424,74.277647,"#F7943A"
"صلاح الدین روڈ","metro",31.524599,74.283314,"#F7943A"
"Dasarahalli","metro",13.043261,77.512553,"#009933"
"Jalahalli","metro",13.03941,77.519735,"#009933"
"Srirampura","metro",12.996525,77.563196,"#009933"
"Andheri L1","metro",19.120564,72.848843,"blue"
"Shiv Vihar","metro",28.721381,77.28946,"#FC8EAC"
"Johri Enclave","metro",28.712881,77.290129,"#FC8EAC"
"Gokulpuri","metro",28.702475,77.286125,"#FC8EAC"
"Maujpur-Babarpur","metro",28.692078,77.279697,"#FC8EAC"
"Jaffrabad","metro",28.682682,77.274805,"#FC8EAC"
"Welcome (Pink Line)","metro",28.672402,77.277024,"#FC8EAC"
"East Azad Nagar","metro",28.664676,77.284843,"#FC8EAC"
"Saket","metro",28.521168,77.202224,"yellow"
"Majlis Park","metro",28.724403,77.181841,"#FC8EAC"
"Vinobapuri","metro",28.565871,77.249297,"#FC8EAC"
"Mayur Vihar - I (Pink Line)","metro",28.603642,77.290932,"#FC8EAC"
"Shree Ram Mandir Mayur Vihar","metro",28.605862,77.298702,"#FC8EAC"
"Sarai Kale Khan - Nizamuddin","metro",28.588749,77.257249,"#FC8EAC"
"Ashram","metro",28.572423,77.258598,"#FC8EAC"
"Meenambakkam","metro",12.987673,80.176479,"#3281c4"
"Chennai International Airport","metro",12.980809,80.164203,"#3281c4"
"Central Metro","metro",13.081688,80.273922,"#3281c4"
"আগারগাঁও","metro",23.778427,90.38005,"#006E34"
"শেওড়াপাড়া","metro",23.790963,90.375509,"#006E34"
"মিরপুর ১০","metro",23.808365,90.368261,"#006E34"
"পল্লবী","metro",23.826157,90.364186,"#006E34"
"வண்ணாரப்பேட்டை","metro",13.107959,80.281025,"#3281c4"
"Arthala","metro",28.676999,77.391892,"#FF4040"
"Shaheed Nagar","metro",28.676662,77.333915,"#FF4040"
"Mohan Nagar","metro",28.678537,77.384003,"#FF4040"
"Shyam Park","metro",28.678228,77.370645,"#FF4040"
"Rajendra Nagar","metro",28.677611,77.358143,"#FF4040"
"Raj Bagh","metro",28.677088,77.346828,"#FF4040"
"Baiyappanahalli","metro",12.990759,77.652361,"#e542de"
"Swami Vivekananda Road","metro",12.985931,77.644897,"#e542de"
"Indiranagar","metro",12.978333,77.638661,"#e542de"
"Halasuru","metro",12.976499,77.626686,"#e542de"
"Trinity","metro",12.973022,77.61702,"#e542de"
"Cubbon Park","metro",12.980958,77.597576,"#e542de"
"Dr. B. R. Ambedkar Station, Vidhana Soudha","metro",12.978742,77.591639,"#e542de"
"Sir M. Visvesvaraya Stn., Central College","metro",12.97452,77.58422,"#e542de"
"Nadaprabhu Kempegowda Station, Majestic","metro",12.975708,77.572876,"#e542de"
"Krantivira Sangolli Rayanna Railway Station","metro",12.975877,77.565377,"#e542de"
"Magadi Road","metro",12.975632,77.555352,"#e542de"
"Sri Balagangadharanatha Swamiji Station, Hosahalli","metro",12.974293,77.545621,"#e542de"
"Vijayanagar","metro",12.970956,77.537404,"#e542de"
"Attiguppe","metro",12.961893,77.533579,"#e542de"
"Deepanjali Nagar","metro",12.952058,77.537012,"#e542de"
"Mysore Road","metro",12.946718,77.530159,"#e542de"
"Mantri Square Sampige Road","metro",12.990463,77.570729,"#009933"
"Mahakavi Kuvempu Road","metro",12.99853,77.556899,"#009933"
"Rajajinagar","metro",13.000525,77.549657,"#009933"
"Mahalakshmi","metro",13.008047,77.548807,"#009933"
"Sandal Soap Factory","metro",13.014654,77.553984,"#009933"
"Peenya","metro",13.033019,77.533201,"#009933"
"Peenya Industry","metro",13.036318,77.525492,"#009933"
"Yelachenahalli","metro",12.89605,77.570119,"#009933"
"Jaya Prakash Nagar","metro",12.907475,77.573128,"#009933"
"Banashankari","metro",12.915221,77.573598,"#009933"
"Rashtreeya Vidyalaya Road","metro",12.921581,77.580202,"#009933"
"Jayanagar","metro",12.929507,77.580144,"#009933"
"South End Circle","metro",12.938257,77.580056,"#009933"
"Lalbagh","metro",12.946526,77.580016,"#009933"
"National College","metro",12.950527,77.57369,"#009933"
"Krishna Rajendra Market","metro",12.960879,77.574658,"#009933"
"Chickpete","metro",12.966897,77.574557,"#009933"
"S. R. Nagar","metro",17.441707,78.441608,"red"
"HITEC City","metro",17.449005,78.383138,"blue"
"Hussainganj","metro",26.838428,80.93433,"red"
"Nagole","metro",17.390768,78.558822,"blue"
"Ameerpet (Red Line)","metro",17.435721,78.444793,"red"
"Sir M. Vishweshwaraiah Moti Bagh","metro",28.578533,77.175741,"#FC8EAC"
"Bhikaji Cama Place","metro",28.570262,77.187871,"#FC8EAC"
"Dilli Haat - INA (Pink Line)","metro",28.573652,77.207586,"#FC8EAC"
"Lajpat Nagar (Pink Line)","metro",28.56958,77.238506,"#FC8EAC"
"South Extension","metro",28.568566,77.220568,"#FC8EAC"
"Mayapuri","metro",28.637179,77.129733,"#FC8EAC"
"Rajouri Garden (Pink Line)","metro",28.65119,77.12426,"#FC8EAC"
"Rajouri Garden (Blue Line)","metro",28.649056,77.12272,"#4169E1"
"Netaji Subhash Place (Pink Line)","metro",28.694715,77.154261,"#FC8EAC"
"Azadpur (Pink Line)","metro",28.705782,77.181949,"#FC8EAC"
"Azadpur (Yellow Line)","metro",28.707045,77.180372,"#FFDF00"
"Dilli Haat - INA (Yellow Line)","metro",28.574177,77.209302,"#FFDF00"
"Lajpat Nagar (Violet Line)","metro",28.570597,77.236401,"#553592"
"Anand Vihar (Pink Line)","metro",28.646616,77.315532,"#FC8EAC"
"Karkarduma (Blue Line)","metro",28.648318,77.305518,"#4169E1"
"Delhi Cantt","metro",28.60862,77.140419,"#FC8EAC"
"Shalimar Bagh","metro",28.701957,77.165432,"#FC8EAC"
"Shakurpur","metro",28.685767,77.149609,"#FC8EAC"
"Sarojini Nagar","metro",28.575817,77.198079,"#FC8EAC"
"Punjabi Bagh West","metro",28.672767,77.139198,"#FC8EAC"
"Naraina Vihar","metro",28.624385,77.136444,"#FC8EAC"
"ESI - Basaidarapur","metro",28.658074,77.127268,"#FC8EAC"
"Inderlok (Green Line)","metro",28.672707,77.169187,"#008000"
"Ashok Park Main","metro",28.671605,77.155291,"#008000"
"Punjabi Bagh","metro",28.672995,77.146124,"#008000"
"Shivaji Park","metro",28.675032,77.130472,"#008000"
"Madipur","metro",28.676475,77.11936,"#008000"
"Paschim Vihar East","metro",28.677356,77.112282,"#008000"
"Peera Garhi","metro",28.679807,77.092679,"#008000"
"Udyog Nagar","metro",28.681103,77.080849,"#008000"
"Surajmal Stadium","metro",28.681877,77.074,"#008000"
"Nangloi","metro",28.682401,77.064732,"#008000"
"Nangloi Railway Station","metro",28.682201,77.056246,"#008000"
"Rajdhani Park","metro",28.682309,77.043944,"#008000"
"Mundka","metro",28.682434,77.030574,"#008000"
"Mundka Industrial Area","metro",28.68337,77.017149,"#008000"
"Ghevra","metro",28.685238,76.996159,"#008000"
"Tikri Kalan","metro",28.686885,76.977208,"#008000"
"Tikri Border","metro",28.688025,76.964083,"#008000"
"Pandit Shree Ram Sharma","metro",28.689281,76.951199,"#008000"
"Bahadurgarh City","metro",28.690778,76.935481,"#008000"
"Brigadier Hoshiyar Singh","metro",28.69746,76.919203,"#008000"
"IIT Delhi","metro",28.547012,77.194555,"#CC338B"
"Indraprastha","metro",28.620602,77.249551,"#4169E1"
"Yamuna Bank","metro",28.623312,77.268013,"#4169e1"
"New Ashok Nagar","metro",28.589088,77.301508,"#4169E1"
"Noida City Centre","metro",28.574733,77.356164,"#4169E1"
"Noida Golf Course","metro",28.567376,77.346325,"#4169E1"
"Botanical Garden (Blue Line)","metro",28.563943,77.3344,"#4169E1"
"Noida Sector 18","metro",28.570758,77.326076,"#4169E1"
"Noida Sector 16","metro",28.578081,77.317778,"#4169E1"
"Noida Sector 15","metro",28.584884,77.311612,"#4169E1"
"Mayur Vihar - I (Blue Line)","metro",28.604064,77.28954,"#4169E1"
"Dwarka Sector 12","metro",28.592236,77.040732,"#4169E1"
"Jhandewalan","metro",28.644319,77.199917,"#4169E1"
"Ramakrishna Ashram Marg","metro",28.639244,77.208579,"#4169E1"
"Rajiv Chowk","metro",28.632706,77.219312,"#FFDF00"
"Barakhambha Road","metro",28.629768,77.225005,"#4169E1"
"Mandi House","metro",28.625612,77.234197,"#4169E1"
"Supreme Court","metro",28.623475,77.242528,"#4169E1"
"Dwarka Sector 10","metro",28.581058,77.0575,"#4169E1"
"Dwarka Sector 9","metro",28.574272,77.065332,"#4169E1"
"Dwarka Sector 8","metro",28.565611,77.067037,"#4169E1"
"Dwarka Sector 21","metro",28.551922,77.05856,"#4169E1"
"Noida Sector 62","metro",28.616986,77.373588,"#4169E1"
"Noida Sector 59","metro",28.606528,77.372683,"#4169E1"
"Noida Sector 61","metro",28.597585,77.372266,"#4169E1"
"Noida Sector 52","metro",28.586874,77.373024,"#4169E1"
"Noida Sector 34","metro",28.580254,77.363492,"#4169E1"
"Noida Electronic City","metro",28.628263,77.375003,"#4169E1"
"Uttam Nagar East","metro",28.624847,77.065286,"#4169E1"
"Uttam Nagar West","metro",28.621757,77.055712,"#4169E1"
"Nawada","metro",28.620276,77.045079,"#4169E1"
"Dwarka Mor","metro",28.61931,77.033279,"#4169E1"
"Dwarka - Kakrola (Grey Line)","metro",28.615887,77.022434,"#838996"
"Dwarka - Kakrola (Blue Line)","metro",28.614936,77.022763,"#4169E1"
"Dwarka Sector 14","metro",28.602222,77.025976,"#4169E1"
"Dwarka Sector 13","metro",28.597009,77.033541,"#4169E1"
"Adarsh Nagar","metro",28.71658,77.170422,"#FFDF00"
"Jahangirpuri","metro",28.725972,77.162658,"#FFDF00"
"Janakpuri East","metro",28.633021,77.086757,"#4169E1"
"Tilak Nagar","metro",28.636548,77.096496,"#4169E1"
"Subhash Nagar","metro",28.640459,77.105182,"#4169E1"
"Tagore Garden","metro",28.643726,77.11282,"#4169E1"
"Yusufguda","metro",17.435113,78.427322,"blue"
"Ameerpet (Blue Line)","metro",17.435286,78.444783,"blue"
"Kadavanthra","metro",9.966677,76.298204,"#7FFFD4"
"Elamkulam","metro",9.967267,76.308436,"#7FFFD4"
"Thykoodam","metro",9.96011,76.323729,"#7FFFD4"
"Ernakulam South","metro",9.968617,76.289458,"#7FFFD4"
"Jubilee Hills Checkpost","metro",17.428197,78.413714,"blue"
"Civil Lines","metro",26.909678,75.781249,"#ff748c"
"Rahate Colony","metro",21.127385,79.075398,"orange"
"Congress Nagar","metro",21.128198,79.082553,"orange"
"Guru Dronacharya","metro",28.482021,77.102268,"#FFDF00"
"Model Town","metro",28.702714,77.193991,"#FFDF00"
"M G Road","metro",28.479554,77.079893,"#FFDF00"
"IFFCO Chowk","metro",28.472328,77.072422,"#FFDF00"
"A.I.I.M.S.","metro",28.56686,77.207806,"#FFDF00"
"Green Park","metro",28.558007,77.206793,"#FFDF00"
"Vidhan Sabha","metro",28.686322,77.221727,"#FFDF00"
"Vishwa Vidyalaya","metro",28.695077,77.214746,"#FFDF00"
"Millennium City Centre Gurugram","metro",28.459343,77.072657,"#FFDF00"
"Malviya Nagar","metro",28.529066,77.204824,"#FFDF00"
"Chhatarpur","metro",28.506724,77.175002,"#FFDF00"
"Sultanpur","metro",28.499123,77.161374,"#FFDF00"
"Chawri Bazaar","metro",28.649265,77.226515,"#FFDF00"
"Patel Chowk","metro",28.622966,77.214031,"#FFDF00"
"Seva Teerth","metro",28.609514,77.211796,"#FFDF00"
"Lok Kalyan Marg","metro",28.597351,77.211097,"#FFDF00"
"Jor Bagh","metro",28.586509,77.212527,"#FFDF00"
"Qutab Minar","metro",28.512951,77.186453,"#FFDF00"
"Ghitorni","metro",28.493751,77.149187,"#FFDF00"
"Arjan Garh","metro",28.480735,77.125762,"#FFDF00"
"Nangli","metro",28.6173,77.010437,"#838996"
"Kukatpally","metro",17.485088,78.411638,"red"
"Zaveri Nursing Home, Nagpur","metro",21.169907,79.110132,""
"Uppal","metro",17.399938,78.560159,"blue"
"Stadium","metro",17.4074,78.554253,"blue"
"NGRI","metro",17.414826,78.546335,"blue"
