"name","type","lat","lon","color"
"Malakpet","metro",17.377189,78.493936,"red"
"Musarambagh","metro",17.371073,78.511948,"red"
"Sultan Bazar","metro",17.384447,78.484024,"green"
"Narayanaguda","metro",17.394366,78.489958,"green"
"Chikkadpally","metro",17.400363,78.494896,"green"
"Musheerabad","metro",17.417874,78.499505,"green"
"Gandhi Hospital","metro",17.425515,78.501956,"green"
"Secunderabad West","metro",17.433803,78.499518,"green"
"Kengeri","metro",12.907928,77.476575,"#e542de"
"Jayadeva Interchange (u/c)","metro",12.916733,77.599976,"yellow"
"Sir Theagaraya College","metro",13.115754,80.284744,"#3281c4"
"Tondiarpet","metro",13.124528,80.288856,"#3281c4"
"Wimco Nagar","metro",13.17929,80.307344,"#3281c4"
"Thiruvottriyur","metro",13.171803,80.305269,"#3281c4"
"Kaladipet","metro",13.150667,80.299393,"#3281c4"
"சுங்கச்சாவடி","metro",13.143134,80.296329,"#3281c4"
"புது வண்ணாரப்பேட்டை","metro",13.134519,80.293001,"#3281c4"
"Jnanabharathi","metro",12.935436,77.512406,"#e542de"
"Pantharapalya - Nayandahalli","metro",12.941671,77.525117,"#e542de"
"Kengeri Bus Terminal","metro",12.914689,77.487856,"#e542de"
"Rajarajeshwari Nagar","metro",12.9366,77.519679,"#e542de"
"Pattanagere","metro",12.92425,77.498351,"#e542de"
"Madhapur","metro",17.437264,78.400426,"blue"
"Thiruvottiyur Theradi","metro",13.160215,80.302448,"#3281c4"
"Wimco Nagar Depot","metro",13.183971,80.308994,"#3281c4"
"Challaghatta","metro",12.897354,77.461288,"#e542de"
"Silk Institute","metro",12.86173,77.529955,"#009933"
"Thalaghattapura","metro",12.87141,77.538396,"#009933"
"Vajarahalli","metro",12.877437,77.544741,"#009933"
"Doddakallasandra","metro",12.884643,77.552755,"#009933"
"Konanakunte Cross","metro",12.888967,77.562667,"#009933"
"New Market","metro",17.373427,78.503178,"red"
"Biocon Hebbagodi","metro",12.829033,77.681374,"yellow"
"JNTU College","metro",17.498656,78.388866,"red"
"KPHB Colony","metro",17.493803,78.401765,"red"
"Miyapur","metro",17.496539,78.373025,"red"
"Victoria Memorial","metro",17.361854,78.54393,"red"
"Dilsukh Nagar","metro",17.368552,78.525717,"red"
"L. B. Nagar Metro Station","metro",17.349829,78.547914,"red"
"Osmania Medical College","metro",17.382347,78.481133,"red"
"Nampally","metro",17.392399,78.470148,"red"
"Moosapet","metro",17.47197,78.426036,"red"
"Lakdi-ka-pul","metro",17.403906,78.465025,"red"
"Khairatabad","metro",17.411532,78.460846,"red"
"Irrum Manzil","metro",17.420556,78.456101,"red"
"Gandhi Bhavan","metro",17.386107,78.4731,"red"
"ESI Hospital","metro",17.447404,78.43835,"red"
"Erragadda","metro",17.457328,78.433462,"red"
"Chaitanyapuri","metro",17.368286,78.535941,"red"
"Bharat Nagar","metro",17.46416,78.430005,"red"
"Balanagar","metro",17.476822,78.421965,"red"
"Assembly","metro",17.398109,78.470818,"red"
"Panjagutta","metro",17.428631,78.451132,"red"
"Nagasandra","metro",13.047954,77.500142,"#009933"
"Yeshwantpur","metro",13.023268,77.549875,"#009933"
"Kadugodi Tree Park","metro",12.98565,77.747012,"#e542de"
"Regional Transport Office,Meenambakkam","metro",12.999319,80.200989,""
"miyapur metro","metro",17.496382,78.372749,"red"
"Kukatpally Metro","metro",17.485205,78.411579,"red"
"Balanagar Metro","metro",17.476869,78.421908,"red"
"Porur Junction","metro",13.035861,80.156761,"#FFDF00"
"Poonamallee Bypass","metro",13.048021,80.081814,"#FFDF00"
"Thelliyaragaram","metro",13.036864,80.141862,"#FFDF00"
"Porur Bypass","metro",13.036226,80.149971,"#FFDF00"
"Kumananchavadi Metro","metro",13.044683,80.118909,"#FFDF00"
"Poonamallee Government Hospital Metro","metro",13.049712,80.101998,"#FFDF00"
"Poonamallee Bus Stand Metro","metro",13.050922,80.094923,"#FFDF00"
"Kattupakkam","metro",13.041979,80.125382,"#FFDF00"
"Karayanchavadi Metro","metro",13.046711,80.110905,"#FFDF00"
"Iyappanthangal Metro","metro",13.038183,80.134988,"#FFDF00"
"மைலாப்பூர்","bus",13.033434,80.267946,""
"Foreshore Estate Bus Terminus","bus",13.022402,80.276327,""
"V House Bus Terminus","bus",13.051211,80.277839,""
"Poonamallee MTC Terminus","bus",13.05116,80.094955,""
"GingerBread","bus",13.080216,80.173696,""
"Nanganallur Bus Terminus","bus",12.977807,80.181248,""
"Puratchi Thalaivar Dr. M.G.R Bus Terminus","bus",13.06846,80.205125,""
"Ramapuram Bus Stand","bus",13.034805,80.173857,""
"Taramani","bus",12.985477,80.240563,""
"Saligramam Bus Terminus","bus",13.053339,80.197083,""
"Perambur MTC Terminus","bus",13.108569,80.248252,""
"ICF MTC Terminus","bus",13.100243,80.214714,""
"Kovilpalayam Main Bus Stop","bus",11.135418,77.033752,""
"Minjur MTC Terminus","bus",13.28201,80.253705,""
"Manali MTC Terminus","bus",13.169977,80.257159,""
"மாதவரம் மாநகர பேருந்து முனையம்","bus",13.152368,80.228345,""
"Tarnaka Bus Stop","bus",17.426317,78.531326,""
"Kundrathur Temple MTC Terminus","bus",12.987217,80.093238,""
"Hasthinapuram MTC Terminus","bus",12.940444,80.150586,""
"Tambaram MTC Terminus","bus",12.925339,80.116745,""
"Tambaram East MTC Terminus","bus",12.923598,80.117091,""
"பழவேற்காடு","bus",13.417722,80.313942,""
"Ayanavaram MTC Terminus","bus",13.098591,80.242004,""
"மகாபலிபுரம்","bus",12.617473,80.193882,""
"Yercaud Bus Stand","bus",11.776765,78.209127,""
"Erumaivettipalayam Bus Stand","bus",13.242455,80.120113,""
"Puzhuthivakkam Bus Stand","bus",12.97398,80.202931,""
"Ayyapanthangal","bus",13.037793,80.134942,""
"Ennore MTC Terminus","bus",13.214722,80.320837,""
"Old Bus Stand","bus",10.786954,79.137605,""
"KK Nagar West MTC Terminus","bus",13.044159,80.193303,""
"Kannagi Nagar MTCTerminus","bus",12.925654,80.238308,""
"NGO Colony Bus Terminus","bus",12.994789,80.206816,""
"Thiruverkadu MTC Bus Terminus","bus",13.069585,80.124022,""
"Semmanchery MTC Terminus","bus",12.874697,80.209765,""
"Elango Nagar MTC Terminus","bus",13.090602,80.185474,""
"Parvathi Nagar MTC Terminus","bus",13.145751,80.250441,""
"Tambaram Bus Stand","bus",12.927719,80.118742,""
"Madipakkam Bus Stand","bus",12.962861,80.198284,""
"Mysore City Bus Stand","bus",12.307989,76.653633,""
"Chikkamaranahalli","bus",13.036222,77.566348,""
"Uttarahalli Bus Station","bus",12.905273,77.543288,""
"Jalahalli Village","bus",13.04523,77.547996,""
"Bhavani Bus Stand","bus",11.452748,77.688559,""
"Thiruvayar Bus Stand","bus",10.787695,79.138529,""
"Afzalgunj","bus",17.373007,78.476656,""
"Channarayapatna Bus Station","bus",12.898085,76.391215,""
"Sirkazhi Bus Stand","bus",11.234463,79.738467,""
"Srirangapatna","bus",12.42079,76.691512,""
"KPHB 3rd Phase Bus Stop","bus",17.487951,78.395392,""
"Vinayakapuram","bus",13.139863,80.20568,""
"Kamalapura Bus Stand","bus",15.305775,76.474029,""
"Karamadai Bus Stand","bus",11.23952,76.959869,""
"Maralawadi","bus",12.612133,77.525212,""
"Harohalli Bus Stand","bus",12.680082,77.469908,""
"Srinagar Bus Station","bus",12.944438,77.554664,""
"Hosapete Bus Stand","bus",15.275187,76.389262,""
"Padappai Bus Stand","bus",12.886724,80.021501,""
"TGSRTC Bus Station ,  Narketpalle","bus",17.204123,79.193972,""
"Private Bus Stand","bus",12.318726,76.64828,""
"Tallada","bus",17.215505,80.421762,""
"Wyra bustand","bus",17.191886,80.361948,""
"Old Post Office","bus",17.693632,83.292306,""
"Mohanur Bus Stand","bus",11.061753,78.138621,""
"Bus Stand Kovalam","bus",12.786607,80.250199,""
"Bus Stand","bus",12.611072,80.056511,""
"APSRTC Bus Station , Puttur","bus",13.435212,79.552878,""
"Guduvancheri MTC Terminus","bus",12.844796,80.061804,""
"Krishnarajanagara Bus Stand","bus",12.438599,76.381234,""
"Sulur Bus Stand","bus",11.025944,77.125217,""
"Local Bus Stand","bus",11.405584,76.704222,""
"TGSRTC  Bus Station , Warangal","bus",17.974546,79.605348,""
"Avadi Market","bus",13.116052,80.106263,""
"APSRTC Bus Station , Ongole","bus",15.511204,80.041844,""
"TGSRTC Bus Station , Medchal","bus",17.634199,78.485753,""
"Uttangarai","bus",12.267338,78.53567,""
"குன்னூர்","bus",11.343729,76.794665,""
"Vallam main bus station","bus",10.718151,79.062459,""
"Vellore Old Bus Stand","bus",12.922152,79.132522,""
"KK Nagar MTC Terminus","bus",13.035422,80.205717,""
"IOC MTC Terminus","bus",13.139069,80.282031,""
"Thirovttriyur MTC Terminus","bus",13.172164,80.305091,""
"Thiruporur Bus Stand","bus",12.722079,80.187714,""
"Mangammanapalya","bus",12.907083,77.635161,""
"Mathur MMDA","bus",13.171374,80.247506,""
"Bus Stop","bus",17.39868,78.481781,""
"BMTC","bus",13.036732,77.523703,""
"APSRTC Bus Station , Nellore","bus",14.442024,79.977364,""
"Kuvempunagar 2nd Stage","bus",13.073049,77.541338,""
"Paleru","bus",17.207973,79.922607,""
"Thennambulam Mill","bus",10.432519,79.775646,""
"Thennambulam Road","bus",10.430285,79.777706,""
"Sathiraththadi Bus Stop","bus",10.424892,79.783529,""
"Karuppambulam Road Bus Stop","bus",10.422503,79.785823,""
"Kuravappulam Kadaitheru","bus",10.421332,79.787869,""
"Pallipalayam Bus Stop","bus",11.364648,77.747779,""
"Banjara Hills Rd12","bus",17.414529,78.424731,""
"Medavakkam Bus Terminus","bus",12.919728,80.182261,""
"Sangama Mekedatu Bus Service","bus",12.288048,77.433759,""
"Mysore Road Bus Station","bus",12.953409,77.543571,""
"Private Bus Station","bus",13.260185,76.475204,""
"Peenya 2nd Stage","bus",13.010859,77.506929,""
"Chintamani Busstand","bus",13.400327,78.056145,""
"SRS Bus Station","bus",12.980379,77.57602,""
"VRL Bus Station","bus",12.980325,77.575473,""
"Krishnagiri Town Bus Station கிருஷ்ணகிரி டவுன்","bus",12.52864,78.217862,""
"Cherla","bus",18.074971,80.826753,""
"கும்பகோணம்","bus",10.958716,79.388067,""
"TNSTC Bus Stand , Kallakurichi","bus",11.738688,78.964777,""
"Gudiyattam New Bus Stand","bus",12.945364,78.8715,""
"Karur Mini Bus Station","bus",10.961245,78.075655,""
"Sangareddy Old Bus Stand","bus",17.626898,78.08607,""
"NLC Central Bus Stand","bus",11.60533,79.507189,""
"Main bus stand","bus",11.442455,77.694326,""
"GPR Quarters","bus",17.440024,78.355767,""
"KPHB","bus",17.49396,78.400841,""
"Kotipalli Bus Stand","bus",16.993679,81.775772,""
"Shravanabelagola Bus Stand","bus",12.858753,76.4853,""
"Punjai Puliampatti Bus Stand","bus",11.349744,77.166971,""
"Vetapalem Bus Stop","bus",15.780829,80.306536,""
"Arakkonam Bus stand","bus",13.085404,79.660698,""
"Sannati","bus",16.831112,76.91958,""
"Kattumannarkoil","bus",11.276905,79.55101,""
"Chikkalasandra Bus Stop","bus",12.915167,77.552159,""
"AGS Layout Bus Stand","bus",12.91238,77.537175,""
"Aduturai","bus",11.017347,79.480246,""
"Vaitheeshwaran Koil","bus",11.192714,79.709468,""
"Vettavalam Bus Stand","bus",12.107903,79.246345,""
"Manapparai Bus Stand","bus",10.606314,78.420078,""
"Valluvar Nagar Bus Stop","bus",12.893383,80.183493,""
"Secunderabad","bus",17.435954,78.50005,""
"KSRTC Bus stand","bus",13.739812,76.902237,""
"Devarayana Durga Bus Stop","bus",13.37357,77.207527,""
"Arekere MICO Layout Bus Station","bus",12.88945,77.594037,""
"RTC WORKSHOP","bus",18.45942,79.11975,""
"Haliya","bus",16.780157,79.32359,""
"Mallinatha Pura","bus",12.3415,76.439743,""
"Malleswaram 18th Cross","bus",13.009851,77.569177,""
"Wipro EC Bus Stand","bus",12.838921,77.659722,""
"Infosys Bus Station","bus",12.358177,76.599394,""
"Surpur Bus Station","bus",16.525678,76.757065,""
"TGSRTC  Bus Stand , Shadnagar","bus",17.067512,78.204774,""
"Mundargi bus stop","bus",16.774129,77.182457,""
"TGSRTC Bus Station , Kacheguda","bus",17.390295,78.499034,""
"Golconda Fort","bus",17.385011,78.403384,""
"TGSRTC Bus Station , Midhani","bus",17.340029,78.503388,""
"TGSRTC Bus Station , Patancheru","bus",17.528742,78.264136,""
"Hutti Camp Bus Stand","bus",16.195621,76.656479,""
"APSRTC Bus Station , Rayachoti","bus",14.05742,78.748648,""
"Ram Nagar","bus",11.245999,77.10149,""
"Sellanur","bus",11.255127,77.099296,""
"Kolli Pannai","bus",11.262408,77.097585,""
"Vadakkalur","bus",11.268064,77.098057,""
"Karia Goundanur","bus",11.272331,77.098142,""
"Karia Goundanur Kovil","bus",11.276197,77.097982,""
"TSRTC BUS BHAVAN","bus",17.406679,78.498622,""
"Gingee Bus Station","bus",12.254202,79.416502,""
"Reddipalli Cheruvukatta","bus",14.083047,79.236705,""
"bus stop","bus",17.497287,78.381492,""
"TGSRTC Bus Station , Nagar Kurnool","bus",16.487073,78.311972,""
"Mayiladuthurai Old Bus Stand","bus",11.101996,79.650491,""
"Hiriyuru","bus",13.941671,76.619814,""
"APSRTC Bus Station , Gudur","bus",14.144398,79.855249,""
"Medapati Sitarama Reddy Hi-tech Bus Shelter , Kambalacheruvu , Rajahmundry","bus",17.012419,81.780374,""
"बस स्थानक (Bus Stand, Shirur Anantpal)","bus",18.334009,76.830191,""
"Chamundi Hill","bus",12.2749,76.671111,""
"Kunigal KSRTC Bus Stand","bus",13.025181,77.029384,""
"Siddipet Old Bus Stop","bus",18.101606,78.851597,""
"Paolo Travel","bus",15.279015,76.388575,""
"Uppal","bus",17.40174,78.568726,""
"Chembarambakkam","bus",13.031804,80.055528,""
"Guindy Bus Stand","bus",13.009059,80.210793,""
"Sanath Nagar Bus Depot","bus",17.45498,78.447872,""
"HSR Layout","bus",12.912736,77.638005,""
"Erragunta","bus",17.322646,80.692984,""
"TGSRTC BUS STATION , V . M BANJARA","bus",17.206822,80.659539,""
"Chandrugonda","bus",17.390286,80.643307,""
"Hutti Bus Station","bus",16.201075,76.666304,""
"Attibele","bus",12.777898,77.771193,""
"Tatacherla Bus Stop","bus",16.812264,80.249358,""
"bus station","bus",17.282261,79.088485,""
"Gudiyattam Old Bus Stand","bus",12.943819,78.870045,""
"TGSRTC  Bus Station , Mancherial","bus",18.881519,79.445358,""
"Vadavalli Bus Stand","bus",11.026755,76.90583,""
"Aniyapuram Bus Stop","bus",11.14108,78.158563,""
"Sathagalli","bus",12.333111,76.693177,""
"Chaudapura Bus Stand","bus",17.236281,76.553655,""
"Poompuhar Bus Stand","bus",11.144219,79.853389,""
"Sikkal Bus Stop","bus",10.757349,79.800102,""
"Local Bus Stand;தர்மபுரி","bus",12.134852,78.162584,""
"Hogenakkal","bus",12.120847,77.778683,""
"Pennagaram","bus",12.133658,77.897348,""
"Bus stop","bus",17.417168,78.481773,""
"Tagachguppe Bus Stop","bus",12.959423,77.288422,""
"APSRTC Bus Station , Aluru","bus",15.399282,77.224122,""
"Aluru Bus Stop","bus",15.395207,77.226251,""
"Thermal Bus Station","bus",11.59685,79.478,""
"Old Gudahalli","bus",12.960995,77.550894,""
"mahedipatnam","bus",17.395515,78.432049,""
"Bus Station Puttanahalli","bus",13.11105,77.579749,""
"Kaukuntla Bus Stop","bus",16.52313,77.859829,""
"Thudupathi Bus Station","bus",11.302424,77.549236,""
"Marical","bus",16.604159,77.727743,""
"Nandhavaram","bus",14.702682,79.470709,""
"APSRTC Bus Station , Narasannapeta","bus",18.413776,84.040318,""
"Komarthi Junction Bus Stop","bus",18.390763,84.019466,""
"sri sai dhaba zahirabad","bus",17.686401,77.58723,""
"Nandi Nagar bus stand","bus",17.42008,78.430837,""
"Munekolala bus stand","bus",12.948695,77.708076,""
"TGSRTC  Bus Station , Koti","bus",17.384431,78.484429,""
"K.K.Nagar Bus Station","bus",10.757342,78.692068,""
"TGSRTC  Bus Depot , Siddipet","bus",18.093333,78.852838,""
"Jagdalpur Bus Stand","bus",19.075659,82.017252,""
"Koraput bus station","bus",18.81249,82.711698,""
"APSRTC Bus Station / Bus Shelter , Sundipenta","bus",16.073887,78.911476,""
"Eluru New APSRTC Bus Station","bus",16.707252,81.0894,""
"Muslim Chowk Kalaburagi","bus",17.345064,76.84466,""
"T.S.R.T.C District Bus","bus",17.344846,78.55364,""
"ESI Bus Stop","bus",11.007115,77.010998,""
"Molakalmuru Bus Station","bus",14.718549,76.746311,""
"Agali Bus Stop","bus",13.785101,77.054003,""
"TNEB bus stop","bus",12.956587,79.141792,""
"kothakota bustop","bus",16.381286,77.941699,""
"Alathur private Bus staion","bus",10.646923,76.541739,""
"Vadalur Bus Stand","bus",11.555689,79.555404,""
"Turuvekere","bus",13.162666,76.66572,""
"Emlibun","bus",17.332495,78.530328,""
"A.P.R.T.C BUS STOP","bus",17.344657,78.553918,""
"Janata Colony Bus Stop","bus",17.68291,83.241199,""
"Interstate Bus Stand , Sukma","bus",18.392596,81.659308,""
"Perambakkam Bus Depo","bus",13.037318,79.813589,""
"Mogappair West Bus Terminus","bus",13.082209,80.170411,""
"Electronic City Wipro Main Gate","bus",12.835998,77.657169,""
"Kozhinjampara Bus Stand","bus",10.737547,76.833696,""
"Nutakki Bus Stop","bus",16.413682,80.648346,""
"Lam Bus Stop","bus",16.382489,80.434158,""
"SRM Travels","bus",13.071098,80.202996,""
"Bus shulter","bus",16.406407,80.62216,""
"Chilakaluripeta Bus Stop","bus",16.232709,80.05317,""
"Vinkonda Bus Stop","bus",16.232192,80.053064,""
"Narasaraopet bus station","bus",16.22532,80.065488,""
"Reddy Nagar Busstop","bus",16.239622,80.038326,""
"KSRTC bus stand","bus",14.905037,76.388003,""
"TGSRTC  Bus Station , Bhainsa","bus",19.10513,77.962659,""
"Pachoor Bus Stop","bus",12.593064,78.462992,""
"Vaiyampatti","bus",10.55079,78.303671,""
"Dhulipudi bus stop","bus",16.03749,80.769015,""
"Musiri","bus",10.951872,78.440335,""
"Gunupur Bus Station","bus",19.069259,83.812277,""
"Akkampeta Bus Stop","bus",13.643239,80.017065,""
"Perkit Bus Stand","bus",18.792045,78.307915,""
"Perkit Bus Station","bus",18.792045,78.307915,""
"Sarjapura Bus Stand","bus",12.861384,77.785574,""
"APSRTC Simhachalam Hill Top Bus Station","bus",17.766929,83.248455,""
"Kurinjipadi Bustand","bus",11.562529,79.597126,""
"Hampi Bus Stand","bus",15.33434,76.462211,""
"Viralimalai","bus",10.607542,78.546825,""
"APSRTC Bus Station , Palakonda","bus",18.598913,83.76035,""
"Mayiladuthurai new bus stand","bus",11.099623,79.651287,""
"மருதமலை பேருந்து நிலையம்","bus",11.043499,76.863919,""
"vadavalli bus stand","bus",11.027921,76.905941,""
"Somanur Bus Stand","bus",11.084525,77.187703,""
"टी.एस्.आर्.टी.सी. बोधन् बस् स्टांड्","bus",18.658903,77.895091,""
"APSRTC Bus Station , Pedanandipadu","bus",16.073741,80.329133,""
"Kapavaram Junction","bus",17.021086,81.665628,""
"Tiruninravur Bus Stand","bus",13.124774,80.032386,""
"TGSRTC  Bus Stand , Nalgonda","bus",17.055604,79.274697,""
"rajeevgandhi nagar","bus",17.35975,78.557816,""
"Parbhani Bus Station","bus",19.260097,76.770325,""
"Gudru road","bus",16.256326,81.141571,""
"Religious bus stop","bus",16.512556,80.604936,""
"Vijayawada Railway Station Bus Stop","bus",16.517291,80.61939,""
"Bus no.301,345 to Vijayawada ( Undavalli Cave Temple Bus Stop )","bus",16.497359,80.582178,""
"TGSRTC Bus Station , Rathifile ( Secundrabad )","bus",17.434677,78.504757,""
"Bus  stand","bus",16.552411,80.726524,""
"Dharmapuri Bus Station","bus",18.947356,79.094815,""
